0000060667;754948648;0;39471000000;1972000000;716000000;18669000000;17276000000;3891000000;4444000000;98000000;35945000000;37499000000;4296000000;1342000000;15182000000;777000000;15318000000;778000000;4281000000;5662000000;671000000;1136000;2296000000;64000000;1997000;561000000;662000000;0000060667;1218000000;1484000000;684000000;0;0;98000000;588000000;2343000;359000;268000000;825000000;900000;498000000;624000000;7659000000;1
0000909832;441228027;140245657604;45400000000;15243000000;8384000000;20890000000;11736000000;2788000000;2789000000;619000000;32626000000;29816000000;8861000000;1308000000;23237000000;442297000;23485000000;443901000;4002000000;3570000000;0;2252000;885000000;3374000;6496000;0;253000000;0000909832;781000000;2810000000;246000000;160000000;0;0;212000000;0;200000;230000000;258000000;0;176000000;273000000;11679000000;1
0001099219;915828071;46500000000;740463000000;66144000000;16598000000;0;1400000000;1500000000;1700000000;0;2700000000;674081000000;13786000000;886000000;0;937600000;0;944400000;5899000000;1902000000;964000000;1645468;6151000000;1594846;3945742;294000000;266000000;0001099219;248000000;0;229000000;850000000;4568000000;150000000;213000000;9011323;161131;4000000;285000000;0;193000000;285000000;0;1
0001467373;658883029;115077476776;29789880000;14409008000;6126853000;1391166000;1956029000;3169608000;3423641000;1197806000;3347195000;0;8215152000;1589018000;11061896000;637831341;15450601000;650523417;5107839000;3948837000;0;7543339;5479606000;1066622000;19002115;606765000;652652000;0001467373;525196000;599132000;549069000;33071000;0;1197806000;456020000;0;1106838;26425000;725892000;0;371856000;770640000;1646641000;1
0000936468;281937366;102100000000;47528000000;3127000000;1514000000;6591000000;10387000000;0;1105000000;189000000;16978000000;44357000000;7311000000;1011000000;13972000000;284500000;17095000000;283800000;6230000000;1287000000;625000000;600000;0;523000;600000;28000000;190000000;0000936468;182000000;0;154000000;653000000;0;189000000;119000000;1800000;21000;0;223000000;0;98000000;280000000;1281000000;1
0000313616;696237113;91100000000;62081600000;30270600000;19912300000;1076800000;2761400000;806000000;838000000;158800000;5063400000;0;3951600000;555600000;4932100000;700600000;25596600000;725500000;3008200000;888200000;0;1500000;0;1100000;3500000;261200000;142500000;0000313616;91300000;635500000;124900000;108600000;16365900000;158800000;106300000;18900000;500000;34600000;0;10000000;90100000;179500000;0;1
0001061219;2189226130;0;61733200000;0;334700000;41603400000;13681600000;210200000;138600000;0;47201200000;0;6520500000;45600000;9129900000;0;7869700000;2201700000;4847400000;314400000;1080300000;6854920;3100000;111100000;12974684;0;0;0001061219;0;4531700000;0;1243800000;3887400000;143900000;0;0;318464;25700000;0;0;0;0;1004500000;0
0000021665;855029777;61300000000;15034000000;117000000;883000000;3750000000;4830000000;502000000;636000000;100000000;8580000000;14476000000;3133000000;774000000;4038000000;859100000;4179000000;861100000;2367000000;735000000;185000000;554000;883000000;53000000;2203000;59000000;127000000;0000021665;99000000;335000000;101000000;0;0;100000000;63000000;36185000;64000;0;202000000;19901202;36000000;0;1237000000;1
0000029915;741678966;36300000000;60524000000;14309000000;2367000000;20996000000;33914000000;2300000000;2300000000;0;54910000000;196000000;6077000000;470000000;10679000000;742500000;16815000000;742500000;0;2576000000;993000000;1821000;7648000000;375000000;2454000;1262000000;422000000;1751788;416000000;0;355000000;0;0;158000000;285000000;21265000;156000;25000000;544000000;20800000;219000000;0;0;1
0001075531;41061814;0;21402000000;23232000000;6312000000;738000000;927000000;646000000;646000000;0;1665000000;15469000000;4865000000;1093000000;5366000000;43082000;9833000000;43509000;0;690000000;221000000;157205;255000000;373000000;256745;45000000;151000000;0001075531;67000000;368000000;100000000;266000000;0;308000000;62000000;15122;29959;34000000;189000000;0;42000000;172000000;1239000000;1
0000037996;3894078249;40091238995;258537000000;33185000000;17504000000;36469000000;31020000000;1415000000;1414000000;228000000;56661000000;225307000000;17639000000;402000000;98132000000;3972000000;114047000000;4004000000;0;1588000000;4100000000;31200000;20109000000;231000000;69300000;843000000;306000000;0000037996;174000000;0;219000000;5409000000;3394000000;0;156000000;0;0;33000000;460000000;0;114000000;406000000;0;1
0000797468;895224961;0;109330000000;34232000000;3032000000;80469000000;41878000000;1385000000;1423000000;0;122347000000;0;7375000000;693000000;14949000000;809500000;18681000000;809500000;4131000000;1533000000;911000000;4267000;8662000000;148000000;4395000;4959000000;408000000;0000797468;110000000;6355000000;136000000;0;22193000000;208000000;99000000;530000;376000;46000000;262000000;0;81000000;555000000;7017000000;1
0001063761;306860960;48849000000;31231630000;2526398000;669373000;0;0;514660000;524000000;0;0;28101319000;3807831000;0;0;0;0;0;0;1071330000;803728000;1000000;0;0;0;0;32440000;1063761;554521000;0;32451000;789353000;0;15800000;32583000;0;0;0;48519000;0;32717000;0;0;1
0000047217;1289636312;22154410824;33467000000;835000000;4537000000;2794000000;4243000000;1200000000;1200000000;278000000;7037000000;0;4316000000;387000000;25293000000;1413000000;20177000000;1420000000;2844000000;1279000000;227000000;18109000;10580000000;297000000;29960000;7930000000;247000000;0000047217;100000000;0;191000000;0;0;278000000;131000000;7093000;3309000;23000000;236000000;13000000;110000000;303000000;14793000000;1
0000027419;500961951;41576546635;41290000000;11297000000;0;25533000000;18687000000;1965000000;2475000000;147000000;0;0;7117000000;921000000;15014000000;510900000;12519000000;515600000;0;3205000000;492000000;2157000;1563000000;89000000;3815000;0;278000000;0000027419;730000000;3027000000;274000000;477000000;0;152000000;270000000;3990000;875000;169000000;254000000;4100000;261000000;0;9761000000;1
0000927653;0;25000000000;59672000000;8094000000;2981000000;2548000000;1778000000;2100000000;2200000000;0;4326000000;64000000;4036000000;356000000;37626000000;196000000;38465000000;197000000;499000000;2274000000;383000000;1000000;1548000000;59000000;2000000;870000000;371000000;0000927653;260000000;426000000;310000000;264000000;0;95000000;252000000;3000000;0;35000000;377000000;3000000;213000000;398000000;33853000000;1
0000872589;108170839;32929000000;14805200000;11089700000;1617800000;2117600000;922400000;33200000;23600000;464300000;3812800000;3715500000;2195100000;313300000;2096600000;109200000;7689100000;114600000;2115800000;26100000;22300000;698103;809600000;3090;1161786;0;6600000;0000872589;2500000;0;3300000;30200000;0;422800000;0;28609277000;5857;1900000;0;18400000;2300000;7600000;418100000;1
