0000773840;712599803;125600000000;58679000000;18494000000;9067000000;5325000000;8388000000;673000000;705000000;153000000;13713000000;7200000000;6897000000;1329000000;18098000000;762100000;24303000000;730300000;6143000000;790000000;344000000;1200202;1
0000004962;808040664;102700000000;198321000000;23071000000;0;4834000000;6562000000;0;783000000;282000000;0;175250000000;7173000000;762000000;0;828000000;0;830000000;3262000000;1356000000;0;1358000;1
0000036104;1522494686;0;495426000000;51853000000;0;3702000000;4954000000;0;1342000000;0;8656000000;442943000000;7080000000;1648000000;0;1581000000;0;1583000000;6914000000;1492000000;4404000000;3519474;1
0000895421;1599276515;69733657018;895429000000;81549000000;0;0;0;3998000000;4778000000;1153000000;0;812732000000;40773000000;2064000000;0;1617000000;0;1640000000;9042000000;6074000000;12511000000;27000000;1
0001065088;700853307;31354367947000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0000320187;1244871297;123844132290;23717000000;9040000000;4466000000;4744000000;4725000000;3097000000;3358000000;325000000;9469000000;2700000000;5903000000;772000000;7866000000;1579700000;16525000000;1618400000;4029000000;3784000000;153000000;3800000;1
0000001800;1763433243;144956566468;67887000000;31088000000;3860000000;8038000000;8761000000;934000000;960000000;519000000;16799000000;0;6136000000;390000000;10863000000;1768000000;15667000000;1781000000;3687000000;1138000000;677000000;736100;1
0001163165;1081132415;67700000000;70514000000;34981000000;5088000000;42269000000;55477000000;998000000;998000000;0;97746000000;35464000000;11104000000;2823000000;7043000000;1117260;16913000000;1123536;7419000000;1019000000;810000000;2045503;1
0001090727;702088016;72097367231;57857000000;9105000000;5238000000;30482000000;29245000000;2856000000;2929000000;915000000;59727000000;0;8639000000;1212000000;15413000000;864000000;17103000000;869000000;4440000000;3489000000;628000000;5516000;1
0001103982;1432943006;76700000000;64549000000;27275000000;0;8482000000;6763000000;568000000;581000000;135000000;15245000000;37198000000;3965000000;230000000;15322000000;1449000000;7630000000;1461000000;3870000000;652000000;0;1763163;1
0000060667;754948648;0;39471000000;1972000000;716000000;18669000000;17276000000;3891000000;4444000000;98000000;35945000000;37499000000;4296000000;1342000000;15182000000;777000000;15318000000;778000000;4281000000;5662000000;671000000;1136000;1
0000909832;441228027;140245657604;45400000000;15243000000;8384000000;20890000000;11736000000;2788000000;2789000000;619000000;32626000000;29816000000;8861000000;1308000000;23237000000;442297000;23485000000;443901000;4002000000;3570000000;0;2252000;1
0001099219;915828071;46500000000;740463000000;66144000000;16598000000;0;1400000000;1500000000;1700000000;0;2700000000;674081000000;13786000000;886000000;0;937600000;0;944400000;5899000000;1902000000;964000000;1645468;1
0001467373;658883029;115077476776;29789880000;14409008000;6126853000;1391166000;1956029000;3169608000;3423641000;1197806000;3347195000;0;8215152000;1589018000;11061896000;637831341;15450601000;650523417;5107839000;3948837000;0;7543339;1
0000936468;281937366;102100000000;47528000000;3127000000;1514000000;6591000000;10387000000;0;1105000000;189000000;16978000000;44357000000;7311000000;1011000000;13972000000;284500000;17095000000;283800000;6230000000;1287000000;625000000;600000;1
0000313616;696237113;91100000000;62081600000;30270600000;19912300000;1076800000;2761400000;806000000;838000000;158800000;5063400000;0;3951600000;555600000;4932100000;700600000;25596600000;725500000;3008200000;888200000;0;1500000;1
0001061219;2189226130;0;61733200000;0;334700000;41603400000;13681600000;210200000;138600000;0;47201200000;0;6520500000;45600000;9129900000;0;7869700000;2201700000;4847400000;314400000;1080300000;6854920;0
0000021665;855029777;61300000000;15034000000;117000000;883000000;3750000000;4830000000;502000000;636000000;100000000;8580000000;14476000000;3133000000;774000000;4038000000;859100000;4179000000;861100000;2367000000;735000000;185000000;554000;1
0000029915;741678966;36300000000;60524000000;14309000000;2367000000;20996000000;33914000000;2300000000;2300000000;0;54910000000;196000000;6077000000;470000000;10679000000;742500000;16815000000;742500000;0;2576000000;993000000;1821000;1
0001075531;41061814;0;21402000000;23232000000;6312000000;738000000;927000000;646000000;646000000;0;1665000000;15469000000;4865000000;1093000000;5366000000;43082000;9833000000;43509000;0;690000000;221000000;157205;1
0000037996;3894078249;40091238995;258537000000;33185000000;17504000000;36469000000;31020000000;1415000000;1414000000;228000000;56661000000;225307000000;17639000000;402000000;98132000000;3972000000;114047000000;4004000000;0;1588000000;4100000000;31200000;1
0000797468;895224961;0;109330000000;34232000000;3032000000;80469000000;41878000000;1385000000;1423000000;0;122347000000;0;7375000000;693000000;14949000000;809500000;18681000000;809500000;4131000000;1533000000;911000000;4267000;1
0001063761;306860960;48849000000;31231630000;2526398000;669373000;0;0;514660000;524000000;0;0;28101319000;3807831000;0;0;0;0;0;0;1071330000;803728000;1000000;1
0000047217;1289636312;22154410824;33467000000;835000000;4537000000;2794000000;4243000000;1200000000;1200000000;278000000;7037000000;0;4316000000;387000000;25293000000;1413000000;20177000000;1420000000;2844000000;1279000000;227000000;18109000;1
0000027419;500961951;41576546635;41290000000;11297000000;0;25533000000;18687000000;1965000000;2475000000;147000000;0;0;7117000000;921000000;15014000000;510900000;12519000000;515600000;0;3205000000;492000000;2157000;1
0000927653;0;25000000000;59672000000;8094000000;2981000000;2548000000;1778000000;2100000000;2200000000;0;4326000000;64000000;4036000000;356000000;37626000000;196000000;38465000000;197000000;499000000;2274000000;383000000;1000000;1
0000872589;108170839;32929000000;14805200000;11089700000;1617800000;2117600000;922400000;33200000;23600000;464300000;3812800000;3715500000;2195100000;313300000;2096600000;109200000;7689100000;114600000;2115800000;26100000;22300000;698103;1
0000030554;749403000;22100000000;42397000000;24309000000;1764000000;4553000000;3326000000;555000000;566000000;0;7872000000;0;1070000000;1000000;8244000000;749500000;13519000000;749500000;166000000;648000000;263000000;2578000;1
0000097745;398828389;117442498000;58381000000;29675000000;2399000000;4749000000;3015000000;699000000;738000000;159000000;7764000000;0;4973000000;374000000;6197000000;400000000;11893000000;403000000;0;836000000;790000000;600000;1
0001326160;733321965;64230558771;158838000000;46822000000;311000000;102127000000;43419000000;1750000000;1640000000;0;147654000000;0;8209000000;785000000;14752000000;0;9163000000;0;3748000000;2036000000;2195000000;571000;1
0000097476;933975619;107187939993;18018000000;39898000000;2437000000;3303000000;2437000000;337000000;332000000;130000000;5740000000;9111000000;6649000000;13000000;2123000000;936000000;8761000000;952000000;1425000000;386000000;0;1142974;1
0001467858;1429002063;54700000000;228037000000;41792000000;19069000000;38750000000;28699000000;42092000000;0;0;67449000000;182080000000;15021000000;769000000;84905000000;1424000000;74992000000;1439000000;6732000000;0;4214000000;0;1
0000713676;428726784;60900000000;410295000000;49314000000;0;7728000000;6953000000;1100000000;2200000000;0;14681000000;360952000000;7363000000;1062000000;0;447000000;0;448000000;5369000000;2425000000;3742000000;1560000;1
0000018230;550082610;76800000000;78453000000;0;0;13548000000;16313000000;713000000;634000000;0;29217000000;63824000000;6912000000;1746000000;26621000000;561600000;39193000000;567500000;0;695000000;1057000000;0;1
0000040533;289627333;48851568997;48841000000;31633000000;902000000;4475000000;5286000000;1432000000;1503000000;133000000;9761000000;0;2981000000;718000000;16801000000;288286000;19780000000;290836000;3484000000;1864000000;0;556922;1
0000927628;457122734;42400000000;390365000000;58011000000;0;4378000000;4810000000;1600000000;1900000000;239000000;9188000000;332354000000;16639000000;1341000000;0;467600000;0;469900000;5546000000;2064000000;4790000000;1965000;1
0001048911;261954496;38100000000;54403000000;24648000000;2319000000;30429000000;29082000000;14100000000;14200000000;168000000;59511000000;0;5097000000;383000000;9013000000;261000000;13086000000;262000000;1286000000;16581000000;639000000;207012;1
0001390777;890210117;41580614768;381508000000;41483000000;4830000000;3625000000;0;1530000000;1772000000;0;0;339780000000;4734000000;1120000000;0;939623000;0;943109000;4441000000;2066000000;4400000000;6179808;1
0001108524;895000000;92700000000;30737000000;15605000000;2669000000;2051000000;1783000000;2900000000;3100000000;1785000000;3834000000;15132000000;4331000000;580000000;11255000000;829000000;10683000000;850000000;392000000;3544000000;106000000;20000000;1
0000821189;582054451;54011000000;37124608000;0;2027972000;30364595000;36938066000;773000000;799000000;174738000;67302661000;0;8163180000;810357000;4486988000;578219000;5273339000;581271000;2734910000;850000000;186546000;1749000;1
0000109198;1197698188;63300000000;22570137000;5048606000;3030229000;5255208000;5473911000;9000000000;9000000000;124957000;10729119000;0;4066540000;1133990000;5531374000;1208163000;8469222000;1226519000;3272193000;10217972000;56322000;1002000;1
0001489393;333554886;25300000000;30435000000;8044000000;858000000;14130000000;7130000000;1533000000;1553000000;48000000;21260000000;0;4961000000;648000000;5198000000;353000000;9510000000;353000000;3404000000;1731000000;318000000;338000;1
0000753308;488965893;97905404884;117691000000;37005000000;600000000;82010000000;0;499000000;498000000;0;107178000000;0;8155000000;480000000;13853000000;473200000;7408000000;485500000;3769000000;0;1799000000;426777;0
0001534701;439445842;41900000000;58720000000;24910000000;1614000000;3349000000;13179000000;1415000000;1415000000;0;35197000000;31551000000;4808000000;801000000;11646000000;451364000;14395000000;453888000;3342000000;1409000000;426000000;0;1
0001300514;763684915;19894504221;23199000000;5187000000;4226000000;14844000000;10015000000;337000000;337000000;35000000;24859000000;16692000000;3038000000;468000000;3224000000;771000000;5305000000;771000000;2698000000;673000000;462000000;1412400;0
0000107263;1212494859;32986794536;46040000000;13363000000;289000000;29200000000;12310000000;225000000;225000000;57000000;41510000000;0;3693000000;335000000;3968000000;1212037000;1580000000;1214011000;850000000;288000000;1153000000;2500000;1
0000899866;221400872;28243087610;17544600000;11271800000;2685500000;1163300000;220900000;326100000;255300000;243100000;1384200000;6272800000;2084900000;11500000;1194300000;223200000;5076400000;224800000;2404300000;223600000;72600000;2400000;1
0000316709;1286215799;47400000000;294005000000;21745000000;29345000000;2128000000;2236000000;596000000;662000000;183000000;4364000000;272260000000;9325000000;1144000000;0;1333000000;0;1344000000;3704000000;740000000;1075000000;4000000;1
0001065280;438806649;156930337748;33975712000;7582157000;5018437000;565221000;416005000;1532000000;1613234000;405376000;981226000;26393555000;0;195315000;6855696000;437799000;6178504000;451765000;1866916000;2039154000;599132000;0;1
0000715957;838000325;0;103823000000;31994000000;166000000;69082000000;28384000000;504000000;478000000;0;97466000000;69790000000;5204000000;482000000;9939000000;808800000;6088000000;808900000;1786000000;855000000;1643000000;614000;1
0001053507;442911804;89900000000;42801600000;5055400000;1501200000;97800000;6470100000;7357400000;7004900000;111400000;17717200000;36214700000;3752600000;30700000;5487700000;442319000;2553800000;445520000;1887800000;10344900000;750200000;551860;1
0000796343;482130975;102250000000;20762400000;14828562000;2650221000;1293015000;1568632000;0;0;787705000;2861647000;10232245000;4421813000;253283000;8190938000;486291000;6494925000;491572000;2951458000;0;152075000;4598000;1
0000055785;341795666;45900000000;15283000000;0;442000000;7450000000;10389000000;396000000;404000000;96000000;17839000000;0;2736000000;576000000;6919000000;343600000;5057000000;345600000;2157000000;454000000;0;661000;1
0001137774;397000000;40700000000;896552000000;63115000000;16327000000;471000000;0;600000000;600000000;0;0;832833000000;19625000000;947000000;0;404800000;0;410900000;4186000000;649000000;1084000000;1982708;1
0000092122;1054228409;57800000000;118700000000;27505000000;1975000000;83080000000;30765000000;1800000000;1844000000;0;105114000000;86650000000;5781000000;1798000000;12546000000;1046000000;9817000000;1054000000;2084000000;2702000000;1651000000;1200000;1
0001041061;300822322;33600000000;5231000000;231000000;605000000;1170000000;1136000000;642000000;707000000;59000000;2306000000;13247000000;1315000000;79000000;1541000000;306000000;1527000000;313000000;1294000000;0;497000000;0;1
0000860730;338427300;36403000000;45058000000;54652000000;621000000;22715000000;24520000000;1834000000;0;347000000;47235000000;45623000000;8165000000;1874000000;7757000000;341210000;11196000000;348226000;6254000000;0;1914000000;1769000;0
0000008670;429965405;73532680590;41887700000;5399900000;1949200000;764200000;1417600000;573300000;439900000;130800000;2181800000;36487800000;3026200000;716100000;32627700000;430800000;34342300000;432700000;2466500000;471600000;104800000;572000;1
